priority_rank,ticker,company,exchange,market_cap_usd,sector,cik,priority_method,filer_category,last_annual,existing_catalog_match,existing_leader_count,existing_leader_ids,existing_leader_names,existing_x_handles,research_priority,discovery_mode,target_roles,executive_name,executive_role,role_status,role_source_url,x_handle,x_check_type,x_identity_status,x_identity_source_url,x_activity_status,x_last_activity_at,recommended_categories,sp500_member,nasdaq100_member,confidence,review_status,review_notes
864,BSY,BENTLEY SYSTEMS INC,NASDAQ,,,0001031308,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
865,ONC,BeOne Medicines Ltd.,NASDAQ,,,0001651308,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
866,BCRX,BIOCRYST PHARMACEUTICALS INC,NASDAQ,,,0000882796,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
867,BMRN,BIOMARIN PHARMACEUTICAL INC,NASDAQ,,,0001048477,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
868,BL,"BLACKLINE, INC.",NASDAQ,,,0001666134,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
869,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,NYSE,,,0001437578,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
870,BCO,BRINKS CO,NYSE,,,0000078890,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
871,VTOL,Bristow Group Inc.,NYSE,,,0001525221,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
872,BUR,Burford Capital Ltd,NYSE,,,0001714174,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
873,CABO,"Cable One, Inc.",NYSE,,,0001632127,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
874,WHD,"Cactus, Inc.",NYSE,,,0001699136,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
875,CARS,Cars.com Inc.,NYSE,,,0001683606,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
876,CTRI,"Centuri Holdings, Inc.",NYSE,,,0001981599,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
877,CERT,"Certara, Inc.",NASDAQ,,,0001827090,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
878,CQP,"Cheniere Energy Partners, L.P.",NYSE,,,0001383650,sec_filer_category_proxy,Large accelerated filer,2026-02-26,yes,18,fred-wilson|alfred-lin-private|shaun-maguire-private|dalton-caldwell-private|paul-buchheit-private|roelof-botha-private|mamoon-hamid-private|byron-deeter-private|josh-kopelman-private|hunter-walk-private|brad-feld-private|mike-volpi-private|matt-cohler-private|asheem-chandna-private|andrew-braccia-private|rich-wong-private|deedy-das-private|matt-turck-private,Fred Wilson|Alfred Lin|Shaun Maguire|Dalton Caldwell|Paul Buchheit|Roelof Botha|Mamoon Hamid|Byron Deeter|Josh Kopelman|Hunter Walk|Brad Feld|Mike Volpi|Matt Cohler|Asheem Chandna|Andrew Braccia|Rich Wong|Deedy Das|Matt Turck,fredwilson|Alfred_Lin|shaunmmaguire|daltonc|paultoo|roelofbotha|mamoonha|bdeeter|joshk|hunterwalk|bfeld|mavolpi|mattcohler|achandna|andrewbraccia|rwong|deedydas|mattturck,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,expand_existing,
879,LNG,"Cheniere Energy, Inc.",NYSE,,,0000003570,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
880,CHRD,Chord Energy Corp,NASDAQ,,,0001486159,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
881,CNH,CNH Industrial N.V.,NYSE,,,0001567094,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
882,COLL,"COLLEGIUM PHARMACEUTICAL, INC",NASDAQ,,,0001267565,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
883,COLB,"COLUMBIA BANKING SYSTEM, INC.",NASDAQ,,,0000887343,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
884,CON,"Concentra Group Holdings Parent, Inc.",NYSE,,,0002014596,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
885,CPNG,"Coupang, Inc.",NYSE,,,0001834584,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
886,CRAI,"CRA INTERNATIONAL, INC.",NASDAQ,,,0001053706,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
887,CR,Crane Co,NYSE,,,0001944013,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
888,CXT,"Crane NXT, Co.",NYSE,,,0000025445,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
889,CRNX,"Crinetics Pharmaceuticals, Inc.",NASDAQ,,,0001658247,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
890,CYTK,CYTOKINETICS INC,NASDAQ,,,0001061983,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
891,DNLI,Denali Therapeutics Inc.,NASDAQ,,,0001714899,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
892,XRAY,DENTSPLY SIRONA Inc.,NASDAQ,,,0000818479,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
893,DBRG,"DigitalBridge Group, Inc.",NYSE,,,0001679688,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
894,IRON,"Disc Medicine, Inc.",NASDAQ,,,0001816736,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
895,DEC,Diversified Energy Co,NYSE,,,0001922446,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
896,DNOW,DNOW Inc.,NYSE,,,0001599617,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
897,DV,"DoubleVerify Holdings, Inc.",NYSE,,,0001819928,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
898,DXPE,DXP ENTERPRISES INC,NASDAQ,,,0001020710,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
899,EWTX,"Edgewise Therapeutics, Inc.",NASDAQ,,,0001710072,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
900,EIG,"Employers Holdings, Inc.",NYSE,,,0001379041,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
901,EHC,Encompass Health Corp,NYSE,,,0000785161,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
902,UUUU,ENERGY FUELS INC,NYSE,,,0001385849,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
903,ENOV,Enovis CORP,NYSE,,,0001420800,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
904,ENVX,Enovix Corp,NASDAQ,,,0001828318,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
905,EPAM,"EPAM Systems, Inc.",NYSE,,,0001352010,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
906,EPR,EPR PROPERTIES,NYSE,,,0001045450,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
907,WTRG,"Essential Utilities, Inc.",NYSE,,,0000078128,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
908,EEFT,"EURONET WORLDWIDE, INC.",NASDAQ,,,0001029199,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
909,FBK,FB Financial Corp,NYSE,,,0001649749,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
910,FNF,"Fidelity National Financial, Inc.",NYSE,,,0001331875,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
911,FA,FIRST ADVANTAGE CORP,NASDAQ,,,0001210677,sec_filer_category_proxy,Large accelerated filer,2026-02-26,no,0,,,,research_later,multi_person_current_and_legacy,CEO|Founder & CEO|Co-founder & CEO|Founder|Co-founder|Executive Chair|President|C-suite|Former CEO|Former Chair|Former President|Former C-suite|Retired Founder|Founder Emeritus,,,,,,,,,,,,,,,needs_research,
